4345717923.070319, -1266288392.090878, -69540762.730248
4345659863.705954, -1266217822.032627, -69554164.436891
4345604186.159080, -1266141522.619367, -69566460.326052
4345549571.996593, -1266059255.043426, -69577013.300411
4345494643.719712, -1265971107.217156, -69585281.097835
4345438039.386420, -1265877488.589918, -69590845.502097
4345378486.217707, -1265779107.601733, -69593434.778151
4345314869.231945, -1265676933.070022, -69592938.169546
4345246291.235307, -1265572141.663850, -69589411.719677
4345172120.995110, -1265466054.331650, -69583075.130138
4345092027.088666, -1265360065.091802, -69574299.847155
4345005995.681600, -1265255565.966923, -69563589.030433
4344914331.315135, -1265153872.029114, -69551550.474534
4344817640.650132, -1265056150.517266, -69538863.911374
4344716799.992942, -1264963357.789395, -69526244.414488
4344612908.275394, -1264876187.487891, -69514403.837635
4344507227.937893, -1264795032.734943, -69504012.339051
4344401116.830103, -1264719964.458873, -69495662.058208
4344295954.759212, -1264650727.109226, -69489834.918699
4344193068.646378, -1264586752.088565, -69486876.328785
4344093660.370719, -1264527188.260459, -69486976.246552
4343998741.271580, -1264470947.941238, -69490158.683271
4343909076.941272, -1264416765.905554, -69496280.256553
4343825145.387494, -1264363268.189000, -69505037.901185
4343747110.905727, -1264309046.904140, -69515985.330041
4343674815.122312, -1264252736.936852, -69528557.342497
4343607785.704059, -1264193090.280213, -69542100.634539
4343545262.241779, -1264129043.898939, -69555909.401300
4343486237.859810, -1264059777.392039, -69569263.763803
4343429514.218951, -1263984757.312640, -69581468.905805
4343373766.817917, -1263903765.764965, -69591892.767215
4343317616.950078, -1263816911.782102, -69600000.222413
4343259706.373089, -1263724624.958829, -69605381.897517
4343198770.660128, -1263627631.796915, -69607776.111407
4343133707.314230, -1263526916.136014, -69607082.811289
4343063635.040586, -1263423665.859202, -69603368.801809
4342987941.063309, -1263319208.754829, -69596864.023608
4342906314.012529, -1263214940.959343, -69587949.101841
4342818760.662707, -1263112251.776416, -69577134.835455
4342725605.639447, -1263012448.850407, -69565034.713684
4342627474.092719, -1262916687.658859, -69552331.908549
4342525258.219995, -1262825909.077951, -69539742.484460
4342420069.372360, -1262740788.373173, -69527976.773415
4342313178.248916, -1262661698.389269, -69517700.974886
4342205946.338864, -1262588688.982200, -69509501.044894
4342099752.269160, -1262521483.883584, -69503850.834806
4341995917.026875, -1262459495.256619, -69501086.229849
4341895632.125032, -1262401855.238734, -69501386.726188
4341799894.657663, -1262347462.824872, -69504765.490312
4341709452.844640, -1262295043.581190, -69511068.485487
4341624765.114161, -1262243218.946612, -69519982.753090
4341545975.031295, -1262190581.326637, -69531053.425030
4341472903.486349, -1262135770.830385, -69543708.533878
4341405058.572605, -1262077549.369490, -69557290.225789
4341341662.582525, -1262014867.983652, -69571090.628099
4341281694.582892, -1261946923.691242, -69584390.384308
4341223946.158350, -1261873202.798353, -69596497.732553
4341167087.206669, -1261793508.372288, -69606785.987729
4341109738.153352, -1261707970.469737, -69614727.395453
4341050544.644723, -1261617038.656601, -69619921.544569
4340988250.685446, -1261521457.312899, -69622116.836224
4340921766.307968, -1261422225.129265, -69621223.892268
4340850226.184827, -1261320541.025245, -69617320.221810
4340773036.097529, -1261217739.415550, -69610645.928943
4340689904.828498, -1261115218.288445, -69601590.713509
4340600859.810541, -1261014363.918941, -69590672.868151
4340506245.714095, -1260916476.204948, -69578511.388062
4340406706.036474, -1260822698.581808, -69565792.666453
4340303148.639575, -1260733956.241256, -69553233.532768
4340196697.022404, -1260650905.964856, -69541542.589007
4340088629.874241, -1260573900.294530, -69531381.901408
4339980312.093741, -1260502968.030373, -69523331.105001
4339873120.945407, -1260437812.198918, -69517855.872915
4339768371.326017, -1260377825.712171, -69515282.490142
4339667244.210049, -1260322123.974985, -69515779.951864
4339570722.228354, -1260269592.735245, -69519350.598275
4339479535.986504, -1260218948.584983, -69525829.838896
4339394124.135898, -1260168808.793982, -69534895.021745
4339314609.424359, -1260117766.627500, -69546082.977804
4339240792.051487, -1260064467.984372, -69558815.270027
4339172160.684940, -1260007685.115384, -69572429.742143
4339107920.502537, -1259946383.353551, -69586216.612635
4339047036.673218, -1259879777.194588, -69599457.112916
4338988290.835049, -1259807372.681345, -69611462.537429
4338930347.423342, -1259728993.828914, -69621611.565873
4338871826.185617, -1259644791.727088, -69629383.831478
4338811376.917578, -1259555235.917301, -69634387.934235
4338747752.375643, -1259461088.605002, -69636382.417595
4338679875.462400, -1259363363.181794, -69635288.619823
4338606897.125004, -1259263269.348043, -69631194.752987
4338528241.926892, -1259162147.808366, -69624351.028814
4338443638.917765, -1259061398.031704, -69615156.117649
4338353136.199026, -1258962402.906562, -69604135.672907
4338257098.425168, -1258866454.270857, -69591914.059828
4338156187.354192, -1258774683.253004, -69579180.776859
4338051326.428497, -1258687999.128842, -69566653.335732
4337943651.196391, -1258607039.981881, -69555038.556258
4337834448.158815, -1258532137.860358, -69544994.329473
4337725085.299014, -1258463300.383324, -69537093.914436
4337616938.033251, -1258400209.887167, -69531794.733853
4337511314.580315, -1258342240.250800, -69529413.396281
4337409384.808170, -1258288490.558099, -69530108.330442
4337312116.467564, -1258237833.822336, -69533871.009910
4337220222.349187, -1258188978.152623, -69540526.283161
4337134121.317545, -1258140537.029421, -69549741.820921
4337053915.411400, -1258091104.824720, -69561046.181380
4336979384.300597, -1258039333.389180, -69573854.503364
4336909997.407139, -1257984005.461200, -69587500.403812
4336844942.996607, -1257924100.836755, -69601272.305203
4336783172.589258, -1257858851.662533, -69614452.174529
4336723458.188915, -1257787783.848529, -69626354.532090
4336664459.133692, -1257710742.395416, -69636363.591173
4336604794.873631, -1257627899.342568, -69643966.514572
4336543119.698746, -1257539744.005950, -69648781.008720
4336478195.383116, -1257447056.133726, -69650575.802679
4336408957.868509, -1257350863.509423, -69649282.954854
4336334574.464757, -1257252386.334213, -69645001.370773
4336254488.564837, -1257152971.386607, -69637991.375240
4336168449.531086, -1257054019.463667, -69628660.640767
4336076526.179457, -1256956909.936070, -69617542.216413
4335979103.149655, -1256862926.407205, -69605265.824442
4335876860.342643, -1256773187.447542, -69592523.959303
4335770736.482214, -1256688586.124952, -69580034.587612
4335661878.694400, -1256609741.574880, -69568502.418688
4335551580.751696, -1256536965.225827, -69558580.804047
4335441213.247747, -1256470243.550291, -69550836.312720
4335332149.426341, -1256409238.356166, -69545717.907518
4335225690.662457, -1256353304.701569, -69543532.420188
4335122995.657834, -1256301525.555417, -69544427.698721
4335025017.254044, -1256252761.389372, -69548384.391010
4334932450.379239, -1256205712.035326, -69555216.856354
4334845694.046431, -1256158987.429390, -69564583.185998
4334764829.541871, -1256111183.340204, -69576003.797710
4334689616.028749, -1256060957.883845, -69588887.580383
4334619503.801816, -1256007104.581371, -69602564.135181
4334553664.427392, -1255948617.921561, -69616320.317697
4334491036.054866, -1255884747.834518, -69629439.052247
4334430381.349513, -1255815040.128675, -69641238.277083
4334370354.819997, -1255739360.748275, -69651107.891036
4334309575.831868, -1255657902.615922, -69658542.701829
4334246703.330115, -1255571174.777830, -69663169.611189
