-674676443.644912, -166546190.917855, 18286421.415835
-674778601.883850, -166489120.297140, 18287245.502740
-674883397.979573, -166434570.502326, 18287916.268471
-674990647.221530, -166382723.302258, 18288429.102725
-675100152.344976, -166333747.013597, 18288780.204131
-675211704.476632, -166287795.661741, 18288966.599615
-675325084.129697, -166245008.197030, 18288986.160636
-675440062.276076, -166205507.760076, 18288837.615097
-675556401.404899, -166169401.026549, 18288520.558054
-675673856.677926, -166136777.607919, 18288035.456612
-675792177.104487, -166107709.529241, 18287383.651889
-675911106.760126, -166082250.781124, 18286567.356825
-676030386.041404, -166060436.950063, 18285589.649946
-676149752.952905, -166042284.930403, 18284454.464996
-676268944.422032, -166027792.721200, 18283166.576366
-676387697.636748, -166016939.311172, 18281731.580291
-676505751.400986, -166009684.654798, 18280155.871757
-676622847.501998, -166005969.742442, 18278446.617110
-676738732.083456, -166005716.767108, 18276611.722350
-676853157.017672, -166008829.390100, 18274659.797146
-676965881.269849, -166015193.107445, 18272600.114606
-677076672.246826, -166024675.718446, 18270442.566887
-677185307.122400, -166037127.897182, 18268197.616735
-677291574.130942, -166052383.867101, 18265876.245119
-677395273.820696, -166070262.178153, 18263489.895115
-677496220.257933, -166090566.585115, 18261050.412269
-677594242.172977, -166113087.024895, 18258569.981689
-677689184.039020, -166137600.689709, 18256061.062174
-677780907.074716, -166163873.192055, 18253536.317694
-677869290.161668, -166191659.816452, 18251008.546632
-677954230.668196, -166220706.851871, 18248490.609168
-678035645.171162, -166250752.997849, 18245995.353289
-678113470.068083, -166281530.836179, 18243535.539888
-678187662.072679, -166312768.359427, 18241123.767481
-678258198.587214, -166344190.546152, 18238772.397065
-678325077.946520, -166375520.972457, 18236493.477687
-678388319.529176, -166406483.448476, 18234298.673286
-678447963.732556, -166436803.667916, 18232199.191371
-678504071.809699, -166466210.858407, 18230205.714129
-678556725.567317, -166494439.420078, 18228328.332491
-678606026.925622, -166521230.539657, 18226576.483733
-678652097.342210, -166546333.767398, 18224958.893114
-678695077.103705, -166569508.544223, 18223483.520038
-678735124.490357, -166590525.666747, 18222157.509217
-678772414.820038, -166609168.678253, 18220987.147225
-678807139.379325, -166625235.174316, 18219977.824800
-678839504.250314, -166638538.012633, 18219134.005200
-678869729.042747, -166648906.417712, 18218459.198830
-678898045.541794, -166656186.972294, 18217955.944305
-678924696.282531, -166660244.488771, 18217625.796030
-678949933.062722, -166660962.755202, 18217469.318327
-678974015.405935, -166658245.151934, 18217486.086065
-678997208.987269, -166652015.136161, 18217674.691681
-679019784.034009, -166642216.593081, 18218032.758441
-679042013.713475, -166628814.053536, 18218556.959729
-679064172.520146, -166611792.779171, 18219243.044103
-679086534.673370, -166591158.717531, 18220085.865809
-679109372.537052, -166566938.330159, 18221079.420424
-679132955.071519, -166539178.298084, 18222216.885262
-679157546.327356, -166507945.109780, 18223490.664127
-679183403.990118, -166473324.537438, 18224892.436027
-679210777.984012, -166435421.008082, 18226413.207400
-679239909.141752, -166394356.876511, 18228043.367433
-679271027.946931, -166350271.607521, 18229772.746032
-679304353.354354, -166303320.875087, 18231590.674010
-679340091.692900, -166253675.586407, 18233486.045072
-679378435.654656, -166201520.838770, 18235447.379179
-679419563.373239, -166147054.817207, 18237462.886904
-679463637.593477, -166090487.640791, 18239520.534382
-679510804.933928, -166032040.165275, 18241608.108505
-679561195.243044, -165971942.749560, 18243713.282019
-679614921.049261, -165910433.993194, 18245823.678209
-679672077.104737, -165847759.451794, 18247926.934858
-679732740.022084, -165784170.336962, 18250010.767231
-679796968.003018, -165719922.206888, 18252063.029814
-679864800.657592, -165655273.653482, 18254071.776575
-679936258.912422, -165590484.991440, 18256025.319547
-680011345.006105, -165525816.954251, 18257912.285537
-680090042.569867, -165461529.401631, 18259721.670789
-680172316.794537, -165397880.042729, 18261442.893298
-680258114.658249, -165335123.174826, 18263065.844002
-680347365.275433, -165273508.450367, 18264580.933119
-680439980.264855, -165213279.658701, 18265979.137387
-680535854.212244, -165154673.543281, 18267252.043338
-680634865.193438, -165097918.653793, 18268391.888321
-680736875.357466, -165043234.246577, 18269391.598628
-680841731.585410, -164990829.238808, 18270244.823608
-680949266.229493, -164940901.211669, 18270945.965714
-681059297.925674, -164893635.456343, 18271490.207028
-681171632.469420, -164849204.061304, 18271873.532811
-681286063.746497, -164807765.044980, 18272092.752226
-681402374.714561, -164769461.540748, 18272145.516064
-681520338.434232, -164734421.041095, 18272030.331160
-681639719.149176, -164702754.706059, 18271746.571206
-681760273.414034, -164674556.739487, 18271294.483796
-681881751.267854, -164649903.836403, 18270675.193569
-682003897.449870, -164628854.705195, 18269890.701342
-682126452.654012, -164611449.668676, 18268943.879121
-682249154.818279, -164597710.347340, 18267838.460906
-682371740.444459, -164587639.427434, 18266579.029259
-682493945.943008, -164581220.517478, 18265170.997588
-682615508.997729, -164578418.099654, 18263620.587929
-682736169.944779, -164579177.576695, 18261934.804318
-682855673.158457, -164583425.405119, 18260121.402345
-682973768.438840, -164591069.351071, 18258188.853239
-683090212.392025, -164601998.829355, 18256146.304551
-683204769.796433, -164616085.354777, 18254003.536174
-683317214.946605, -164633183.096765, 18251770.912271
-683427332.966035, -164653129.538938, 18249459.329193
-683534921.080246, -164675746.243034, 18247080.159578
-683639789.841032, -164700839.715812, 18244645.192829
-683741764.292719, -164728202.376653, 18242166.572261
-683840685.071176, -164757613.622669, 18239656.729202
-683936409.426438, -164788840.987133, 18237128.314396
-684028812.159919, -164821641.386074, 18234594.127103
-684117786.467538, -164855762.446876, 18232067.042306
