102335896.330090, 57672894.224722, -6797331.791824
102385625.277365, 57783679.300244, -6805805.355532
102435226.823372, 57894763.079667, -6814241.826048
102484700.209701, 58006145.516460, -6822641.131196
102534044.677080, 58117826.563082, -6831003.198802
102583259.465372, 58229806.170974, -6839327.956691
102632343.813570, 58342084.290556, -6847615.332690
102681296.959795, 58454660.871226, -6855865.254623
102730118.141292, 58567535.861350, -6864077.650317
102778806.594429, 58680709.208261, -6872252.447597
102827361.554687, 58794180.858253, -6880389.574291
102875782.256666, 58907950.756579, -6888488.958225
102924067.934074, 59022018.847443, -6896550.527227
102972217.819728, 59136385.073998, -6904574.209124
103020231.145547, 59251049.378340, -6912559.931744
103068107.142554, 59366011.701503, -6920507.622917
103115845.040868, 59481271.983456, -6928417.210472
103163444.069702, 59596830.163098, -6936288.622239
103210903.457362, 59712686.178251, -6944121.786049
103258222.431238, 59828839.965658, -6951916.629736
103305400.217809, 59945291.460976, -6959673.081131
103352436.042632, 60062040.598775, -6967391.068069
103399329.130342, 60179087.312526, -6975070.518385
103446078.704651, 60296431.534603, -6982711.359916
103492683.988339, 60414073.196275, -6990313.520500
103539144.203256, 60532012.227702, -6997876.927976
103585458.570318, 60650248.557929, -7005401.510184
103631626.309499, 60768782.114879, -7012887.194968
103677646.639834, 60887612.825354, -7020333.910171
103723518.779413, 61006740.615024, -7027741.583640
103769241.945375, 61126165.408425, -7035110.143222
103814815.353911, 61245887.128951, -7042439.516768
103860238.220256, 61365905.698853, -7049729.632130
103905509.758685, 61486221.039228, -7056980.417163
103950629.182515, 61606833.070022, -7064191.799724
103995595.704097, 61727741.710014, -7071363.707672
104040408.534815, 61848946.876819, -7078496.068870
104085066.885082, 61970448.486881, -7085588.811182
104129569.964335, 62092246.455465, -7092641.862478
104173916.981038, 62214340.696652, -7099655.150628
104218107.142671, 62336731.123336, -7106628.603507
104262139.655733, 62459417.647216, -7113562.148993
104306013.725734, 62582400.178792, -7120455.714967
104349728.557195, 62705678.627357, -7127309.229315
104393283.353646, 62829252.900996, -7134122.619925
104436677.317617, 62953122.906574, -7140895.814692
104479909.650642, 63077288.549736, -7147628.741512
104522979.553252, 63201749.734898, -7154321.328286
104565886.224971, 63326506.365240, -7160973.502922
104608628.864315, 63451558.342705, -7167585.193331
104651206.668790, 63576905.567990, -7174156.327427
104693618.834884, 63702547.940538, -7180686.833134
104735864.558070, 63828485.358537, -7187176.638376
104777943.032799, 63954717.718910, -7193625.671086
104819853.452496, 64081244.917310, -7200033.859201
104861595.009563, 64208066.848114, -7206401.130664
104903166.895369, 64335183.404420, -7212727.413426
104944568.300249, 64462594.478035, -7219012.635443
104985798.413505, 64590299.959474, -7225256.724675
105026856.423397, 64718299.737948, -7231459.609093
105067741.517144, 64846593.701366, -7237621.216673
105108452.880920, 64975181.736321, -7243741.475397
105148989.699850, 65104063.728088, -7249820.313257
105189351.158009, 65233239.560616, -7255857.658251
105229536.438417, 65362709.116521, -7261853.438385
105269544.723036, 65492472.277083, -7267807.581672
105309375.192770, 65622528.922234, -7273720.016137
105349027.027460, 65752878.930557, -7279590.669810
105388499.405880, 65883522.179275, -7285419.470732
105427791.505735, 66014458.544248, -7291206.346951
105466902.503659, 66145687.899963, -7296951.226527
105505831.575214, 66277210.119530, -7302654.037528
105544577.894879, 66409025.074674, -7308314.708033
105583140.636059, 66541132.635728, -7313933.166129
105621518.971072, 66673532.671629, -7319509.339917
105659712.071151, 66806225.049904, -7325043.157505
105697719.106442, 66939209.636674, -7330534.547016
105735539.245997, 67072486.296636, -7335983.436582
105773171.657775, 67206054.893064, -7341389.754346
105810615.508639, 67339915.287799, -7346753.428465
105847869.964350, 67474067.341240, -7352074.387108
105884934.189570, 67608510.912340, -7357352.558455
105921807.347852, 67743245.858600, -7362587.870701
105958488.601644, 67878272.036056, -7367780.252052
105994977.112281, 68013589.299278, -7372929.630731
106031272.039987, 68149197.501360, -7378035.934970
106067372.543869, 68285096.493912, -7383099.093021
106103277.781915, 68421286.127055, -7388119.033147
106138986.910994, 68557766.249410, -7393095.683626
106174499.086847, 68694536.708096, -7398028.972752
106209813.464094, 68831597.348718, -7402918.828837
106244929.196221, 68968948.015360, -7407765.180204
106279845.435585, 69106588.550580, -7412567.955198
106314561.333410, 69244518.795401, -7417327.082176
106349076.039781, 69382738.589301, -7422042.489517
106383388.703646, 69521247.770211, -7426714.105612
106417498.472808, 69660046.174502, -7431341.858876
106451404.493930, 69799133.636979, -7435925.677737
106485105.912527, 69938509.990874, -7440465.490646
106518601.872963, 70078175.067839, -7444961.226071
106551891.518453, 70218128.697935, -7449412.812500
106584973.991058, 70358370.709626, -7453820.178440
106617848.431681, 70498900.929774, -7458183.252422
106650513.980068, 70639719.183624, -7462501.962994
106682969.774805, 70780825.294802, -7466776.238727
106715214.953311, 70922219.085306, -7471006.008215
106747248.651844, 71063900.375495, -7475191.200071
106779070.005491, 71205868.984084, -7479331.742934
106810678.148170, 71348124.728134, -7483427.565465
106842072.212626, 71490667.423046, -7487478.596349
106873251.330430, 71633496.882549, -7491484.764294
106904214.631976, 71776612.918695, -7495445.998033
106934961.246480, 71920015.341849, -7499362.226325
106965490.301974, 72063703.960683, -7503233.377954
106995800.925309, 72207678.582163, -7507059.381730
107025892.242150, 72351939.011545, -7510840.166490
107055763.376974, 72496485.052365, -7514575.661098
107085413.453069, 72641316.506428, -7518265.794445
107114841.592530, 72786433.173805, -7521910.495452
107144046.916258, 72931834.852818, -7525509.693066
107173028.543961, 73077521.340037, -7529063.316266
